state_fips,Code,region,division,county_name,state_name,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1999,pop1998,pop1997,pop1996,pop1995,pop1994,pop1993,pop1992,pop1991,pop1990,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006
6,230800,4,9,Shasta County,California,77640,79400,80700,84200,86700,92100,94900,100200,103600,112200,115613,120270,121513,122807,125322,128461,130119,132958,136627,140997,164530,164156,162603,161327,160510,159684,158520,157319,154034,148660,163256,167226,171813,175373,177608,178970,179951
6,231000,4,9,Sierra County,California,2365,2400,2400,2500,2500,2700,2900,2900,2900,3000,3073,3083,3276,3292,3273,3270,3237,3251,3328,3310,3334,3376,3369,3396,3380,3329,3344,3288,3318,3320,3555,3529,3497,3539,3475,3405,3455
6,230500,4,9,Siskiyou County,California,33225,33400,33500,34300,34600,34900,35600,36600,37600,38800,39732,40757,41279,41212,41267,41586,41178,41403,42026,42851,43570,44024,44264,44058,44221,43972,43804,44056,43917,43713,44301,44089,44193,44576,44810,45066,45091
6,230300,4,9,Solano County,California,171989,178500,181300,183200,187400,191500,198000,204700,213600,224500,235203,246003,254348,260386,264416,271634,283617,296835,310048,326074,385723,376748,371063,366408,364191,365383,364148,359849,354889,343460,394542,404405,409307,410857,411410,410786,411680
6,632600,4,9,Sonoma County,California,204885,212400,224100,238000,243000,253300,262700,273200,281400,291900,299681,308609,314636,321580,326863,335355,345270,356111,367893,380633,439970,433777,426438,419268,414688,410123,406467,402387,396592,390152,458614,465818,466065,467115,467862,466970,466891
6,632200,4,9,Stanislaus County,California,194506,199700,201600,215200,222500,229500,236300,247000,247300,260900,265900,275137,280737,288504,293879,301285,311154,323380,336063,353017,436790,426872,419446,413484,408919,405152,400923,394159,385831,375259,446997,465372,480313,490630,497231,505492,512138
6,632800,4,9,Sutter County,California,41935,43000,43200,45100,46200,47400,48700,49500,50100,51700,52246,53818,55230,56762,56648,57599,58478,59780,61075,62704,78423,77069,76450,75366,74354,72697,70717,69204,67159,64853,78930,80204,82372,84803,86744,89005,91410
6,632500,4,9,Tehama County,California,29517,30100,30000,30900,31900,32300,33400,34500,35900,37300,38888,40196,41329,42260,43203,44325,44845,45982,47173,48558,54012,54016,53816,53863,53771,52945,52143,51904,51025,49873,56039,56818,57643,58793,59931,60932,61686
6,632100,4,9,Trinity County,California,7615,7900,8300,8800,9100,9600,9900,10500,11200,11600,11858,12323,12316,12467,12750,12881,12811,12715,13051,13145,12927,13043,13162,13382,13436,13479,13213,13171,13087,13051,13022,13016,13247,13482,13587,13917,14313
6,630100,4,9,Tulare County,California,188322,194100,197600,201800,206600,213100,219100,225900,233200,240100,245738,253694,259759,267034,273255,280000,285767,291752,298075,304451,358470,354527,350192,346607,344633,342838,337107,330451,322884,313897,368021,374154,381489,390948,400940,411131,419909
6,632700,4,9,Tuolumne County,California,22169,23100,23300,24200,24900,26000,26500,28400,30800,32900,33928,35246,36259,37255,38058,39741,41583,43335,45029,46877,53764,53029,52338,52173,51564,51877,51442,50543,50105,48837,54501,55264,55997,56685,56768,56898,56855
6,632300,4,9,Ventura County,California,378497,395700,408500,419500,433900,448900,460500,478700,494100,512200,529174,546389,562142,575586,588790,602819,615422,632062,650851,664692,745063,732143,722156,710920,703990,698901,690066,684004,675485,670132,753197,768784,781049,790127,795838,796348,799720
6,820000,4,9,Yolo County,California,91788,95300,101700,97700,99900,102200,101400,105900,111100,109600,113374,115238,117748,119398,120861,123769,125166,128526,133311,138252,155573,153293,151496,149077,147399,145796,144980,144364,143853,141991,168660,174872,179566,181971,184182,185091,188085
6,542200,4,9,Yuba County,California,44736,45300,44300,44900,45200,45400,47300,47500,48300,48900,49733,50013,51175,51721,52404,53330,53778,54774,55841,57010,59607,59953,60154,60842,61012,61695,61290,60655,59375,58642,60219,61392,62386,63607,64449,67144,70396
8,542100,4,8,Colorado,Colorado,2209596,2303000,2405000,2496000,2541000,2586000,2632000,2696000,2767000,2849000,2889735,2977899,3061562,3133634,3169995,3208726,3237448,3260477,3262280,3275815,4056133,3968967,3891293,3812716,3738061,3653910,3560884,3459995,3367567,3303862,4301261,4428562,4500122,4545957,4598507,4663295,4753377
8,542600,4,8,Adams County,Colorado,185789,193800,203900,211800,214700,218800,224400,227900,239600,246000,245944,251341,258855,262155,264814,266973,267687,268485,266684,263401,331045,323427,315842,309225,301970,293195,287260,279802,271857,266142,363857,360930,373142,381404,390052,402219,414338
8,542500,4,8,Alamosa County,Colorado,11422,11800,12200,11600,11500,12300,12100,11600,11600,11600,11799,12131,12344,12469,12846,12834,13146,13332,13712,13752,14595,14543,14459,14215,14244,13973,13744,13735,13893,13596,14966,14969,15113,15045,15168,15254,15225
8,540100,4,8,Arapahoe County,Colorado,162142,171300,184700,199100,208400,220000,230500,242500,261200,278300,293292,312603,330653,344923,357164,369021,377636,382074,382304,384980,482089,472579,462888,454394,446932,441042,431714,420018,406241,393898,487967,503289,510223,515781,522017,529305,537197
8,542300,4,8,Archuleta County,Colorado,2733,2500,2400,2700,2800,3000,3200,3300,3300,3500,3664,4039,4296,4538,4639,4847,4891,5005,5119,5166,9604,9154,8521,7916,7112,6519,6125,5729,5558,5382,9898,10510,11063,11334,11599,11882,12386
8,542400,4,8,Baca County,Colorado,5674,5600,5700,5700,5500,5700,5700,5600,5500,5500,5419,5300,5241,5186,5112,4992,4873,4873,4828,4743,4319,4327,4379,4454,4373,4322,4339,4431,4494,4519,4517,4500,4385,4158,4125,4082,4017
8,621000,4,8,Bent County,Colorado,6493,6500,6400,6000,6100,6400,6300,6200,5900,6000,5945,5909,5839,5998,5937,5868,5739,5588,5377,5162,5799,5798,5414,5492,5481,5409,5355,4950,4906,5023,5998,5727,5689,5623,5621,5563,5551
8,620700,4,8,Boulder County,Colorado,131889,140800,151300,159500,166400,166700,169100,178100,183400,187100,189625,195705,200827,206440,211206,213942,215971,218024,219915,223507,273112,266671,261431,256725,252928,249030,243377,237602,231270,226104,291288,276873,278396,277309,278706,279508,282304
8,620200,4,8,Broomfield County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39198,39847,40364,41742,42356,43376,45116
8,623000,4,8,Chaffee County,Colorado,10162,10800,11300,11600,11700,12100,12100,12600,12600,13000,13227,13410,13337,13026,12699,12819,12671,12682,12637,12741,15601,15174,14982,14710,14246,13806,13463,12977,12754,12688,16242,16487,16819,16859,16897,16879,16918
8,620900,4,8,Cheyenne County,Colorado,2396,2400,2300,2300,2300,2200,2200,2100,2100,2200,2153,2220,2279,2302,2387,2379,2377,2288,2340,2402,2229,2322,2259,2311,2303,2315,2348,2450,2377,2395,2231,2215,2150,2045,2001,1952,1906
8,620300,4,8,Clear Creek County,Colorado,4819,5700,5900,5700,5800,6100,6200,6200,6600,7000,7308,7504,7655,7913,7800,7793,7762,7741,7666,7567,9167,9017,8888,8719,8740,8520,8256,8014,7838,7628,9322,9412,9539,9471,9173,9196,9130
8,620100,4,8,Conejos County,Colorado,7846,7800,7900,7900,8000,8100,7900,8000,7800,7800,7794,7629,7671,7789,7743,7592,7614,7607,7567,7494,8077,7983,7857,7824,7746,7673,7530,7447,7511,7472,8400,8376,8377,8380,8398,8446,8406
8,620500,4,8,Costilla County,Colorado,3091,3100,3200,3200,3100,3100,3100,3200,3200,3200,3071,3045,3131,3217,3360,3320,3228,3217,3217,3215,3575,3642,3603,3574,3397,3285,3226,3203,3262,3183,3663,3581,3612,3558,3536,3409,3378
8,620400,4,8,Crowley County,Colorado,3086,3100,3200,3300,3300,3300,3200,3200,2900,2800,2988,2992,3006,3102,3068,3056,3056,3014,3999,4054,4428,4313,4300,4336,4162,4125,4044,3963,3968,3927,5518,5481,5485,5456,5475,5377,5386
8,620800,4,8,Custer County,Colorado,1120,1200,1300,1100,1100,1100,1200,1200,1400,1600,1528,1558,1629,1789,1868,1850,1856,1803,1833,1848,3596,3438,3305,3047,2769,2503,2241,2120,2016,1944,3503,3609,3654,3785,3818,3874,3926
8,621100,4,8,Delta County,Colorado,15286,15400,15900,16100,16600,17600,18800,19400,19700,20700,21225,22384,23414,23494,23493,23092,22238,21149,20943,20858,27197,26633,25898,25527,25048,24212,23123,22210,21661,21046,27834,28296,29010,29359,29768,29991,30401
8,620600,4,8,Denver County,Colorado,514678,525600,525800,525300,514700,500600,501100,498700,495200,495200,492694,499024,504576,511007,505507,504439,500090,492049,479719,472678,499775,498402,499326,495805,492467,491332,492047,484110,472296,466960,554636,561891,558359,555997,555836,558663,566974
8,621200,4,8,Dolores County,Colorado,1641,1600,1600,1600,1400,1600,1600,1500,1500,1500,1658,1674,1669,1767,1703,1585,1591,1516,1524,1481,1876,1821,1712,1669,1605,1523,1434,1391,1406,1506,1844,1828,1851,1809,1806,1809,1911
8,622900,4,8,Douglas County,Colorado,8407,9400,10400,11800,13100,14800,15900,17700,20800,23100,25153,27421,29829,32469,35697,38847,42300,46882,51304,55531,156860,141449,126908,111960,99886,88329,80393,73049,66714,61609,175766,198158,211684,224234,237531,249572,263621
8,469000,4,8,Eagle County,Colorado,7498,8500,8900,9600,10300,10700,11900,12600,12100,13300,13320,14120,15822,16585,16878,17496,18165,18426,19434,20783,34950,33709,31962,30253,29061,27544,25939,24617,23470,22212,41659,43352,44432,45283,46211,47684,49085
8,460200,4,8,Elbert County,Colorado,3903,4000,4100,4700,4700,5000,5300,5400,5600,6200,6850,7105,7432,7723,8008,8171,8306,8817,9149,9295,19757,18612,17464,16207,14703,13012,11660,10831,10294,9761,19872,21255,22016,22198,22430,22741,23181
8,469000,4,8,El Paso County,Colorado,235972,250200,268900,289900,294300,293900,291500,301000,305100,309200,309424,321747,332335,343973,354326,370274,382860,394843,396073,397485,499994,490044,479935,472429,464775,453216,434150,420037,403369,397282,516929,535074,543708,549745,557083,564857,576884
8,469000,4,8,Fremont County,Colorado,21942,23000,23800,24800,25700,26500,26500,26800,27100,28600,28676,29248,29841,30614,31380,31692,31843,32785,32658,32518,44699,44225,43122,42073,40749,38561,35823,32953,32260,32235,46145,47024,47497,47520,47338,47650,48010
8,469000,4,8,Garfield County,Colorado,14821,15800,16400,16700,17300,18600,19200,19900,20500,21900,22514,25006,28510,28261,26600,26859,26647,26975,27852,28799,40671,39377,37735,36595,35383,34038,32383,31141,31172,30336,43791,45582,47036,47793,48426,49772,51908
8,469000,4,8,Gilpin County,Colorado,1272,1400,1500,1800,1700,1900,1900,2000,2100,2200,2441,2543,2666,2854,2807,2928,2985,3049,3020,3016,4474,4184,3978,3716,3602,3411,3265,3147,3152,3075,4757,4808,4859,4860,4868,4953,5042
8,469000,4,8,Grand County,Colorado,4107,4800,5800,6200,6200,6500,6500,6600,6900,7200,7475,7726,8068,8045,8479,8614,8466,8306,8022,7854,10474,10099,9806,9552,9149,8703,8630,8345,8091,8009,12442,12612,12894,13003,13205,13140,13406
8,469000,4,8,Gunnison County,Colorado,7578,8300,8500,8800,9300,9200,9000,9300,9600,10000,10689,10786,10872,10610,10269,10126,10078,9929,10155,10143,12576,12425,12264,12143,11788,11593,11312,10955,10479,10310,13956,14030,14008,13932,14134,14182,14331
8,469000,4,8,Hinsdale County,Colorado,202,200,300,300,300,300,400,500,500,500,408,437,440,491,498,502,481,469,465,459,740,736,705,677,623,591,540,503,468,467,790,800,780,773,803,786,819
8,469000,4,8,Huerfano County,Colorado,6590,6300,6400,6700,6600,6700,6800,6700,6700,6600,6440,6452,6665,6819,6890,6806,6717,6463,6343,6163,6802,6789,6722,6536,6330,6155,5989,5906,5913,5974,7862,7791,7898,7838,7738,7741,7808
8,469000,4,8,Jackson County,Colorado,1811,2000,2000,2100,1900,1700,1700,1700,1800,1800,1863,1857,1799,1757,1745,1683,1639,1677,1625,1667,1540,1521,1513,1493,1545,1645,1691,1646,1606,1593,1577,1544,1534,1488,1472,1423,1406
8,469000,4,8,Jefferson County,Colorado,235368,249200,266600,284800,296800,315300,327800,339700,355200,369500,371753,384689,393547,403358,411993,418414,423772,428666,431553,435904,509222,500802,496138,490338,484270,476787,467478,454399,445603,439688,527056,530041,530299,527710,525119,524809,526994
8,460100,4,8,Kiowa County,Colorado,2029,2000,2000,2000,2000,2100,2000,1900,1800,1900,1936,1976,1901,1898,1891,1872,1801,1751,1748,1742,1634,1647,1640,1648,1637,1661,1704,1632,1632,1676,1622,1527,1492,1462,1418,1417,1413
8,469000,4,8,Kit Carson County,Colorado,7530,7800,7500,7400,7600,7700,7800,7700,7500,7600,7599,7572,7595,7690,7677,7503,7390,7254,7285,7247,7411,7312,7186,7178,7174,7170,7190,7217,7178,7117,8011,7871,7950,7845,7740,7664,7590
8,469000,4,8,Lake County,Colorado,8282,8500,8500,8500,8500,8700,8900,8800,8700,8800,8830,8842,8464,7625,6964,6776,6533,6158,5833,5953,6385,6351,6315,6272,6237,6093,6087,6124,6105,6023,7812,7829,7826,7703,7734,7724,7814
8,469000,4,8,La Plata County,Colorado,19199,20100,21500,21900,22600,23600,25200,26300,27000,27200,27195,28309,29346,30118,30784,31371,31300,31288,31313,31695,41148,40519,40079,39431,38478,36988,35912,34541,33451,32458,43941,44921,45784,46108,46572,47230,47936
8,469000,4,8,Larimer County,Colorado,89900,97100,107000,112400,119900,120600,123200,132000,137800,145500,149184,153347,157410,161816,165073,169687,174271,177612,180610,183507,236849,231104,225498,221355,216976,212289,204767,197942,191925,187070,251494,259607,263748,266280,268810,271842,276253
8,469000,4,8,Las Animas County,Colorado,15744,16200,16200,15800,15700,15800,15700,15400,14900,14600,14897,15011,15146,15075,14742,14416,14217,14019,13773,13867,14712,14547,14438,14400,14252,13965,13665,13649,13540,13751,15207,15224,15442,15504,15356,15387,15564
8,210200,4,8,Lincoln County,Colorado,4836,5000,5000,4800,4900,5000,4900,4800,4600,4600,4663,4549,4545,4519,4576,4648,4676,4661,4598,4612,5672,5686,5651,5632,5519,5505,5455,5518,5012,4516,6087,5891,5912,5866,5713,5617,5458
8,210100,4,8,Logan County,Colorado,18852,19200,19300,19500,19400,19400,19700,19600,19400,19300,19800,19851,19852,20031,19768,19462,18879,18353,18067,17893,17932,17897,18097,18037,17844,17570,17391,17301,17320,17508,20504,20985,21008,20956,20878,20687,20780
8,211100,4,8,Mesa County,Colorado,54374,55300,56900,58000,59000,63300,66600,68600,72200,76900,81530,87659,94152,96012,94496,89368,87386,87443,88872,91231,115147,112899,110723,108238,106034,103405,100646,98010,96356,93759,116255,119209,122119,124570,127250,129746,134189
8,210600,4,8,Mineral County,Colorado,786,800,900,800,800,800,800,800,800,800,804,879,848,839,801,786,677,684,631,579,727,703,668,672,645,617,576,573,566,552,831,815,857,888,932,923,929
8,210800,4,8,Moffat County,Colorado,6525,6500,6400,6600,7000,8000,9500,9900,10300,12300,13133,13395,14210,14541,13656,12621,12136,11509,11316,11286,12714,12564,12330,12071,11993,11909,11712,11566,11468,11398,13184,13219,13420,13408,13531,13397,13680
8,210900,4,8,Montezuma County,Colorado,12952,13500,14000,13800,14200,15000,15000,15300,15500,16300,16510,17252,17999,18666,19275,19210,19156,18726,18693,18592,22672,22365,22266,21969,21524,20857,20150,19530,18997,18708,23830,23814,24074,24421,24667,24767,25217
8,210500,4,8,Montrose County,Colorado,18366,18500,18600,18800,19600,20700,21400,22200,22800,23400,24352,25151,25505,25929,25594,24872,24321,24303,24252,24466,31432,30790,30199,29483,28749,27595,26524,25514,25031,24471,33432,34334,35307,35895,36610,37554,38559
8,211400,4,8,Morgan County,Colorado,20105,21100,21600,21700,21600,21900,21600,21700,21400,21900,22513,22411,22565,23326,23209,22834,22052,22219,21990,22043,25393,25088,25060,24599,24108,23669,23105,22889,22441,21928,27171,27383,27662,27959,28046,27997,28109
8,211300,4,8,Otero County,Colorado,23523,23100,23700,23700,23400,24100,24000,23500,22800,22600,22567,22563,22376,22446,22033,21714,21485,21186,20712,20577,20612,20665,20845,20752,20740,20449,20331,20075,20139,20123,20311,20075,19798,19706,19577,19507,19452
8,211000,4,8,Ouray County,Colorado,1546,1500,1500,1700,1700,1800,2000,1900,2000,2000,1925,2022,2108,2069,2197,2102,2091,2211,2237,2260,3475,3318,3202,3124,3044,2861,2673,2479,2422,2306,3742,3857,3959,4001,4152,4257,4307
8,210300,4,8,Park County,Colorado,2185,2300,2800,2900,3000,3300,3300,3500,4000,4600,5333,5755,6048,6287,6434,6535,6721,6823,6881,7035,14218,13403,12650,11684,10578,9475,8483,8021,7677,7219,14523,15399,16107,16482,16744,16944,17157
8,211200,4,8,Phillips County,Colorado,4131,3900,4000,4000,4000,4300,4400,4400,4400,4400,4542,4519,4620,4671,4588,4444,4328,4269,4235,4202,4226,4301,4308,4331,4311,4209,4195,4142,4171,4192,4480,4484,4542,4505,4572,4577,4601
8,210400,4,8,Pitkin County,Colorado,6185,7000,7500,8200,8500,9100,10000,10600,11200,10700,10338,10374,10662,10936,10744,10697,11100,11528,12037,12337,13332,13345,13559,13375,13636,13567,13318,12848,12661,12713,14872,14842,14882,14866,14748,14822,14798
8,210700,4,8,Prowers County,Colorado,13258,13500,13500,13500,13500,13800,13700,13600,13300,13400,13070,13024,13262,13813,14223,14116,14113,14001,13945,13503,13781,13704,13660,13548,13532,13513,13194,13140,13252,13319,14483,14310,14230,14149,13984,13923,13776
8,360700,4,8,Pueblo County,Colorado,118238,120700,122000,124700,124600,126600,125700,124600,124000,125900,125972,125863,125299,125737,124183,123851,124111,124312,123745,123639,136987,134919,132441,130687,129188,127449,125631,123685,123054,123052,141472,144387,147258,148712,149649,150974,152912
8,360200,4,8,Rio Blanco County,Colorado,4842,4800,4700,4900,5000,5200,4900,4900,5500,6000,6255,6710,7029,7153,6818,6686,6647,6475,6253,6118,6203,6263,6302,6350,6456,6400,6284,6208,6151,6014,5986,5909,6002,5988,6055,6000,6180
8,360400,4,8,Rio Grande County,Colorado,10494,10400,10500,10500,10700,10900,10700,10600,10500,10600,10511,10794,10914,11094,11058,11113,11328,11398,11228,10891,11508,11473,11381,11265,11172,10926,10698,10656,10716,10745,12413,12208,12203,12300,12378,12251,12006
8,361000,4,8,Routt County,Colorado,6592,7400,8200,8800,9000,9800,10100,10700,11800,13000,13404,13594,13996,14144,14080,13831,13478,13498,13372,13625,17941,17490,17306,16981,16597,16130,15580,15038,14662,14212,19690,20233,20374,20763,21053,21284,21580
8,360900,4,8,Saguache County,Colorado,3827,3900,4000,3900,4100,4100,4100,4100,4200,4000,3935,4065,4119,4213,4184,4222,4330,4397,4469,4513,6176,6050,5920,5729,5457,5093,4850,4786,4738,4641,5917,6158,6462,6654,6992,7032,7006
8,360300,4,8,San Juan County,Colorado,831,800,800,900,900,900,900,900,900,900,833,891,942,960,951,870,742,906,830,753,522,526,542,565,555,546,580,583,702,748,558,573,567,569,578,568,578
8,360600,4,8,San Miguel County,Colorado,1949,2000,2000,2200,2300,2300,2500,2800,3000,2900,3192,3188,3017,3044,3011,2957,3214,3332,3350,3407,5464,5448,5314,5204,4964,4817,4582,4273,4020,3724,6594,6891,7153,7125,7103,7190,7143
8,360800,4,8,Sedgwick County,Colorado,3405,3400,3400,3300,3300,3400,3400,3300,3400,3400,3266,3228,3225,3175,3139,3060,2961,2851,2797,2765,2587,2553,2602,2657,2611,2629,2638,2640,2671,2674,2747,2669,2709,2645,2550,2523,2467
8,361100,4,8,Summit County,Colorado,2665,3300,4000,4900,5600,5900,6500,7300,8000,8600,8848,9388,10273,10688,10636,11058,11477,11415,11634,12191,19610,18781,18463,17830,17210,16235,15270,14445,13659,13066,23548,24569,24766,24990,24863,24963,25399
8,360100,4,8,Teller County,Colorado,3316,3700,4600,5100,5400,5800,6100,6400,7000,7900,8034,8531,9083,9578,10409,10853,11364,11967,12229,12262,21228,20553,19833,18700,17539,16133,14971,13762,12881,12541,20555,21235,21567,21657,21621,21862,22243
8,360500,4,8,Washington County,Colorado,5550,5400,5500,5200,5200,5200,5200,5000,4800,4900,5304,5187,5320,5437,5389,5251,5171,5137,5079,4968,4357,4550,4595,4668,4703,4657,4656,4599,4739,4769,4926,4847,4844,4805,4658,4628,4630
8,152200,4,8,Weld County,Colorado,89297,93800,99600,104400,108100,108500,110100,112600,114900,120200,123438,124780,125733,129542,130764,131402,131715,131713,131842,132202,165805,159501,155535,151105,147998,144080,140176,135936,133377,131985,180936,193544,204457,211839,219500,228158,236857
8,150600,4,8,Yuma County,Colorado,8544,8400,8400,8300,8500,8800,9000,9300,9100,9600,9682,9614,9750,9888,9732,9724,9592,9344,9387,9188,9430,9436,9369,9261,9213,9079,9011,8992,8954,8920,9841,9851,9765,9844,9763,9785,9829
9,150500,1,1,Connecticut,Connecticut,3032217,3061000,3070000,3069000,3076000,3085000,3086000,3089000,3095000,3100000,3107564,3128837,3139014,3162355,3180014,3201131,3223741,3247290,3271954,3283404,3282031,3272563,3268514,3267030,3265293,3268346,3272325,3274997,3288640,3289056,3405565,3433201,3457927,3482326,3493893,3500701,3504809
9,150100,1,1,Fairfield County,Connecticut,792814,792800,788000,786500,788300,794600,797400,810400,802600,802700,807143,813186,817943,821854,825107,830396,831797,828277,826605,827517,841334,837476,833839,830979,828281,826312,826441,825557,828115,827947,882567,890375,895083,899018,900683,901086,900440
9,150200,1,1,Hartford County,Connecticut,816737,824100,821300,819000,818500,814200,810700,806400,806000,805500,807766,811862,812390,818501,821289,826385,834349,843149,853033,853017,829671,827706,827511,830265,832707,838864,842880,846001,851542,851828,857183,862030,866517,871471,872435,875422,876927
9,150700,1,1,Litchfield County,Connecticut,144091,145100,145900,147100,146200,148700,150200,149100,153700,155600,156769,158753,159431,160714,161025,162394,165087,167512,169822,172755,182399,181311,180448,179820,178754,177988,177430,176452,175553,174492,182193,184386,186332,187688,188967,189358,190119
9,150800,1,1,Middlesex County,Connecticut,115018,117100,119500,122000,124100,124900,125200,124700,126700,128400,129017,130091,130084,131028,133347,134191,135581,138446,140714,142431,151461,150015,148813,147670,147006,145792,144921,143988,143852,143466,155071,157260,159537,161359,162044,162824,163774
9,150400,1,1,New Haven County,Connecticut,744948,757000,758100,756800,759300,759600,758300,757900,757100,760200,761325,763373,764877,770970,776264,783092,789528,796486,801339,804000,793208,792879,792133,792544,793502,796387,799037,801705,803554,804593,824008,829445,834395,840287,842707,844510,845244
9,152500,1,1,New London County,Connecticut,230654,234000,238900,238100,238400,241600,242000,241300,242700,240800,238409,241985,243051,246802,248990,248201,248765,250549,252893,253805,246049,246959,250308,251536,251765,250703,250099,249656,254244,255171,259088,260772,262534,264594,265918,264265,263293
9,150300,1,1,Tolland County,Connecticut,103440,105500,110100,110800,112100,111600,111800,110100,114200,114500,114823,116609,117646,118572,119632,121019,122418,124835,127436,127859,132668,131360,130686,129562,128862,128525,128107,128420,128628,128891,136364,138984,142382,145204,146632,147454,148140
9,150900,1,1,Windham County,Connecticut,84515,85900,87700,88900,89000,89500,90400,88900,91800,92300,92312,92978,93592,93914,94360,95453,96216,98036,100112,102020,105241,104857,104776,104654,104416,103775,103410,103218,103152,102668,109091,109949,111147,112705,114507,115782,116872
10,152900,3,5,Delaware,Delaware,548104,565000,574000,579000,583000,589000,593000,595000,598000,599000,594338,595974,599148,605459,611565,618279,627559,636946,647621,658274,753538,744066,735024,727090,718265,708416,699475,690158,680495,669063,783600,795450,805591,816861,828762,841741,853476
10,222400,3,5,Kent County,Delaware,81892,86600,89500,90300,91000,92500,94500,96300,98300,99200,98219,98317,99225,100953,101261,102818,104713,106263,106965,109052,126048,124311,122654,121648,120863,119137,118049,115712,114295,111634,126697,129048,131518,134418,138819,143462,147601
10,220200,3,5,New Castle County,Delaware,385856,394700,399000,401600,402500,404700,404600,404000,404200,402200,398115,399323,401475,404700,408235,411518,416660,422474,430684,437788,487182,482562,478483,474309,469674,464471,459316,455121,449709,443567,500265,505943,509954,514253,518031,522094,525587
10,220300,3,5,Sussex County,Delaware,80356,83900,85300,87200,89700,91500,93700,94500,95700,97500,98004,98334,98448,99806,102069,103943,106186,108209,109972,111434,140308,137193,133887,131133,127728,124808,122110,119325,116491,113862,156638,160459,164119,168190,171912,176185,180288
11,220500,3,5,District of Columbia,District of Columbia,756668,751000,744000,734000,721000,710000,696000,682000,670000,656000,638432,636893,634174,632433,633382,634549,638269,636930,630432,624168,519000,521426,528752,538273,551273,564982,576358,584183,593239,603814,572059,577357,578907,577476,579720,582049,581530
11,220800,3,5,District of Columbia,District of Columbia,756668,750600,743800,733700,720800,710300,696300,681800,670000,655600,638432,636893,634174,632433,633382,634549,638269,636930,630432,624168,519000,521426,528752,538273,551273,564982,576358,584183,593239,603814,572059,577357,578907,577476,579720,582049,581530
12,220700,3,5,Florida,Florida,6791418,7163000,7520000,7927000,8317000,8542000,8695000,8889000,9132000,9471000,9746959,10192775,10471405,10749849,11039925,11351120,11667503,11997282,12306400,12637718,15111244,14908230,14683350,14426911,14185403,13961798,13713593,13504775,13289497,13018365,15982378,16354728,16682250,16981800,17366593,17768191,18089888
12,220600,3,5,Alachua County,Florida,104764,108900,119800,125900,131200,132600,132800,137400,142700,146000,151369,155355,159113,161884,165452,169515,171732,174529,176874,179549,198484,198221,197579,196479,195535,193387,190818,189030,185809,182265,217955,218854,220457,221050,222162,223709,227120
12,220400,3,5,Baker County,Florida,9242,9700,10500,11200,12400,12900,13300,14100,14600,15100,15289,15765,15985,16325,16400,16573,16959,17232,17618,18182,21181,21049,20822,20566,20156,19776,19726,19431,19190,18580,22259,22658,23218,23383,23917,24549,25203
12,220100,3,5,Bay County,Florida,75283,78100,79700,81800,86600,89200,91800,93400,94800,97500,97740,100445,103904,106027,109256,113707,118149,121417,123857,125703,147958,146730,146340,144589,141901,139475,137000,133339,129950,127309,148217,149867,152148,154730,157639,161322,163505
12,130900,3,5,Bradford County,Florida,14625,15300,15500,15900,16400,17300,17600,18300,18800,19200,20023,20402,21151,22658,22496,22629,22369,22459,22355,22502,24872,24836,24600,24217,23854,23994,23330,23316,23090,22576,26088,25919,26175,26899,27576,28041,28384
12,130200,3,5,Brevard County,Florida,230006,231700,230500,238200,238500,241200,240800,241500,251000,263000,272959,285963,299098,310006,322780,336935,349183,359628,371547,384423,470365,464818,459129,453418,449425,442699,435083,424748,415045,403122,476230,486377,495457,504792,518134,528640,534359
12,130500,3,5,Broward County,Florida,620100,668200,709600,767200,840600,869200,884700,907000,942600,986400,1018257,1055347,1076762,1095086,1110862,1132921,1154494,1180921,1208428,1233040,1535468,1507770,1476860,1442665,1415183,1387250,1353496,1312464,1289241,1261932,1623018,1672233,1706774,1730255,1754984,1782016,1787636
12,131100,3,5,Calhoun County,Florida,7624,7700,8100,7900,8000,8300,8700,8800,8900,9100,9294,9270,9214,9427,9513,9610,9644,9812,10286,10942,12436,12409,12382,12471,11841,11727,11370,11318,11282,11035,13017,12711,12765,12938,13037,13315,13410
12,130700,3,5,Charlotte County,Florida,27559,30000,32400,36800,41500,43800,44300,47100,50900,55300,58460,63412,67961,71524,76183,80886,86079,91745,97247,104050,136992,134763,132332,130160,128733,125860,122970,120055,117371,112729,141627,146201,149832,152659,157092,154340,154438
12,130600,3,5,Citrus County,Florida,19196,22700,26900,33600,37200,39900,41300,45400,48400,51600,54703,59678,62938,66850,71051,74724,79104,83112,86021,89607,116111,113640,111339,109402,107123,104070,101699,99995,97453,94616,118085,121285,123682,126522,130188,134054,138143
12,130300,3,5,Clay County,Florida,32059,34600,37500,42000,48100,50100,52700,56600,60800,64300,67052,70740,73798,76830,81864,87109,91332,95726,99458,103161,141353,137581,133709,128909,123956,120165,116700,113738,109966,106792,140814,145962,151593,156902,164254,170609,178899
